"geoid","total"
"36081011700",1107
"36081120100",22
"36059404700",1
"36081053900",112
"36081057700",33
"36059416500",5
"36047121000",15
"36005015700",133
"36005026900",532
"36047079601",412
"36005021601",267
"36047072800",5
"36081077906",55
"36005027401",21
"36047047700",1113
"36081014300",3788
"36047068200",9
"36005038100",312
"36081025800",4
"36047084000",9
"36061018600",2587
"36047040200",5
"36047026300",196
"36047088200",110
"36081059800",2
"36047092000",33
"36081005100",3703
"36081004300",667
"36061016800",18934
"36081069300",1267
"36047024200",6
"36081001600",23
"36081055900",29
"36047042400",7
"36059518502",1
"36081138501",5
"36047056200",2
"36081098700",6
"36081000100",4383
"36047007000",5
"36047024600",1
"36061002201",1
"36081065000",2
"36047090000",70
"36081063900",76
"36081061200",4
"36081112300",85
"36119001505",6
"36047009600",22
"36005003700",96
"36047032100",414
"36085002700",1
"36005040701",466
"36061007300",3
"36047101800",2
"36061018100",7
"36005031600",3
"36047003600",6
"36061009800",4
"36047035602",4
"36047064200",6
"36061024200",2050
"36047019300",1484
"36061017402",1967
"36047077600",27
"36047057600",2
"36005044200",5
"36059300700",2
"36047055400",41
"36047102400",4
"36005020000",1788
"36047025000",3
"36047017100",97
"36119010701",2
"36061006700",2
"36047028700",970
"36061021200",5162
"36081037600",4
"36081055200",10
"36081048500",942
"36061010100",10
"36061006200",2
"36081118100",10
"36047039100",463
"36061000800",61
"36047049100",745
"36085012500",1
"36047003000",1
"36047015500",1066
"36047076200",31
"36081015300",1309
"36081012800",17
"36047116800",16
"36081011800",14
"36005007300",405
"36081092900",25
"36005026100",253
"36005030100",10
"36081103900",8
"36005016500",185
"36103158803",1
"36081990100",1
"36047029500",376
"36081049600",16
"36061029100",1590
"36081009900",45
"36047031900",162
"36081009600",22
"36081097300",3
"36081080302",37
"36047072400",13
"36081005400",25
"36081104700",12
"36047054300",999
"36047074000",33
"36047086000",22
"36061002000",1
"36081036300",193
"36081011400",13
"36081005800",19
"36047038900",951
"36061009100",5
"36081152902",2
"36081037700",231
"36047065800",1
"36047117602",2
"36059518203",2
"36047099000",3
"36081066100",7
"36047018600",1
"36061018500",4
"36047025600",6
"36081028100",2175
"36047016100",2402
"36081010000",15
"36081052100",97
"36081079000",11
"36005007800",168
"36047028600",2
"36005033700",14
"36061021400",1223
"36061015500",5
"36059414900",2
"36047110400",78
"36047053000",61
"36047058800",21
"36005007400",41
"36081003200",17
"36081046800",128
"36061019701",5759
"36081022001",130
"36047049500",1442
"36059518900",4
"36047114600",7
"36119000600",7
"36005032600",20
"36047063200",2
"36047017000",14
"36081140901",1
"36081084601",9
"36047066600",4
"36081045700",132
"36081079300",3
"36047003400",6
"36061013200",4
"36061006300",5
"36061021703",1268
"36047073800",18
"36059406002",1
"36047032300",329
"36081047900",323
"36081084000",15
"36081028300",6296
"36081076902",347
"36061010602",13
"36005026300",923
"36119001502",3
"36005006000",238
"36005042000",140
"36005020200",249
"36047019500",2237
"36047015200",9
"36061024700",878
"36047056000",5
"36081015802",52
"36047099400",8
"36119005500",11
"36081071304",234
"36047030400",40
"36047013000",101
"36047121400",6
"36047006200",93
"36061017000",4291
"36005014300",164
"36047089600",15
"36047043000",5
"36047088800",20
"36081036800",4
"36047087401",57
