"geoid","total"
"36047084000",15
"36061018600",2671
"36047026300",167
"36047040200",6
"36047088200",51
"36047092000",24
"36081005100",3656
"36085011401",1
"36081004300",675
"36061016800",19292
"36081069300",1242
"36047024200",7
"36081001600",12
"36081055900",12
"36047042400",11
"36081138501",11
"36047056200",1
"36081098700",6
"36081000100",7688
"36047007000",25
"36047024600",4
"36047090000",62
"36081063900",57
"36081061200",3
"36081112300",74
"36119001505",2
"36047009600",41
"36005003700",64
"36047032100",468
"36005040701",305
"36047101800",4
"36061018100",2
"36005031600",12
"36047003600",12
"36047035602",12
"36059412400",1
"36047064200",13
"36061024200",2122
"36047019300",1921
"36061017402",1755
"36047077600",56
"36047057600",3
"36005044200",3
"36047055400",47
"36047102400",3
"36005020000",1188
"36047025000",3
"36047017100",176
"36119010701",1
"36047028700",1064
"36061021200",4924
"36081037600",2
"36081055200",28
"36081048500",1068
"36061006200",1
"36081118100",11
"36119005901",3
"36047039100",558
"36061000800",40
"36047049100",873
"36085012500",1
"36119002402",1
"36047003000",5
"36047015500",1463
"36047076200",22
"36081015300",1467
"36103159506",1
"36081012800",13
"36047116800",24
"36081011800",11
"36005007300",357
"36005026100",175
"36081092900",26
"36005030100",1
"36081103900",11
"36005016500",127
"36047029500",335
"36081049600",14
"36061029100",1634
"36081009900",75
"36047031900",246
"36081009600",27
"36081097300",4
"36081080302",36
"36047072400",21
"36081005400",72
"36081104700",7
"36047054300",1476
"36047074000",38
"36047086000",14
"36081036300",200
"36081011400",8
"36081005800",13
"36047038900",1182
"36061009100",1
"36081152902",3
"36081037700",204
"36047065800",3
"36047117602",5
"36047099000",6
"36081066100",2
"36047025600",5
"36061018500",1
"36081028100",2159
"36047016100",2971
"36081010000",20
"36081052100",96
"36081079000",13
"36005007800",128
"36047028600",16
"36005033700",10
"36059302600",1
"36061021400",1168
"36047110400",58
"36047053000",65
"36047058800",23
"36005007400",19
"36081003200",6
"36081046800",59
"36061019701",5097
"36081022001",116
"36059303102",2
"36047049500",1619
"36059518900",4
"36047114600",5
"36119000600",1
"36005032600",32
"36047017000",6
"36081140901",1
"36081059600",1
"36081084601",8
"36047066600",9
"36081045700",107
"36047003400",6
"36061021703",1286
"36047073800",9
"36047032300",519
"36081047900",352
"36081084000",20
"36081028300",5551
"36081076902",343
"36061010602",9
"36005026300",666
"36119001502",4
"36005006000",156
"36005042000",86
"36005020200",115
"36047019500",2813
"36047015200",8
"36061024700",977
"36047056000",7
"36081015802",51
"36047099400",15
"36081071304",292
"36119005500",8
"36047030400",13
"36047013000",80
"36047121400",13
"36047006200",90
"36061017000",4173
"36005014300",128
"36047089600",22
"36047043000",6
"36047088800",30
"36081036800",1
"36047087401",34
"36047022000",15
"36081156700",11
"36081012100",709
"36047021600",1
"36081023200",28
"36005008500",240
"36061019400",2709
"36081044601",218
"36081051100",69
"36047101600",1
"36081099100",11
"36059518501",2
"36005050400",13
"36081062500",5
"36047102800",7
"36081025900",8539
"36081071303",746
"36081028200",1
"36005008700",240
"36005012102",70
"36081099200",3
"36047078400",11
"36081092500",34
"36005022300",417
"36081049700",31
"36061023000",4004
"36061001001",145
"36119002000",1
"36047028900",399
"36081064600",2
"36061008800",3
"36061015300",1
"36047030800",8
"36047067800",14
"36047020100",2720
"36047013200",6
"36047076800",26
"36047003100",2410
"36047005400",9
"36047039400",7
"36059411400",1
"36047039300",902
"36061028700",1437
"36047051002",228
"36047082200",162
"36061007800",1
"36085022300",16
"36005006200",174
"36005038301",256
"36081004001",14
"36081063301",6
"36081065900",4
"36081079701",34
"36005036800",62
"36081066900",8
"36119004400",2
"36081062000",1
"36081005900",7752
"36081126700",698
"36081020200",22
"36047118400",6
"36047042600",8
"36047050700",487
"36085011201",1
"36085025100",4
"36005017702",211
