event_id,start_dt,event_desc,league_id,status_id,description,mma_event_id,event_id_1,match_number,title,fighter_1_id,fighter_2_id,fighter_1_weight,fighter_2_weight,winner_id,result,decision_round,decision_seconds,modified_from,modified_by,modified_dt,decision_method,weight_class,sport_id,scheduled_rounds,round_length,fighter1_name,fighter2_name
400251873,17-Sep-11,UFC Fight Night 25: Battle on the Bayou,3321,10504,Final,9415,9415,4,,2335771,2335486,185,185,2335486,Won,1,228,WTS-SA06X,davisan,29-Jun-11,Submission (Punches),Middleweight,MMA,3,5:00,Jason MacDonald,Alan Belcher
400251873,17-Sep-11,UFC Fight Night 25: Battle on the Bayou,3321,10504,Final,9415,9415,5,,2536133,2504261,155,155,2504261,Won,3,300,WTS-SA03X,davisan,10-Jul-11,Unanimous Decision,Lightweight,MMA,3,5:00,Cody McKenzie,Vagner Rocha
400251873,17-Sep-11,UFC Fight Night 25: Battle on the Bayou,3321,10504,Final,9415,9415,6,,2560087,2335772,155,155,2335772,Won,3,300,WTS-SA02X,landrigm,15-Jul-11,Unanimous Decision,Lightweight,MMA,3,5:00,Shamar Bailey,Evan Dunham
400251873,17-Sep-11,UFC Fight Night 25: Battle on the Bayou,3321,10504,Final,9415,9415,7,,2335828,2506560,170,170,2506560,Won,3,300,WTS-SA03X,davisan,17-Jul-11,Unanimous Decision,Welterweight,MMA,3,5:00,Matthew Riddle,Lance Benoist
400251873,17-Sep-11,UFC Fight Night 25: Battle on the Bayou,3321,10504,Final,9415,9415,8,,2555198,2532871,135,135,2532871,Won,1,160,WTS-SA02X,davisan,20-Jul-11,Submission (Rear Naked Choke),Bantamweight,MMA,3,5:00,Donny Walker,Ken Stone
400251873,17-Sep-11,UFC Fight Night 25: Battle on the Bayou,3321,10504,Final,9415,9415,9,,2560090,2504644,170,170,2504644,Won,2,72,WTS-SA02X,davisan,20-Jul-11,Submission (Rear Naked Choke),Welterweight,MMA,3,5:00,Clay Harvison,Seth Baczynski
400251873,17-Sep-11,UFC Fight Night 25: Battle on the Bayou,3321,10504,Final,9415,9415,10,,2591290,2354141,170,170,2354141,Won,1,232,WTS-SA03X,davisan,26-Jul-11,Submission (Triangle Choke),Welterweight,MMA,3,5:00,Mike Stumpf,TJ Waldburger
400251873,17-Sep-11,UFC Fight Night 25: Battle on the Bayou,3321,10504,Final,9415,9415,11,,2534948,2556754,145,145,2556754,Won,3,300,WTS-SA02X,davisan,31-Jul-11,Unanimous Decision,Featherweight,MMA,3,5:00,Mike Lullo,Robert Peralta
400251873,17-Sep-11,UFC Fight Night 25: Battle on the Bayou,3321,10504,Final,9415,9415,12,,2560089,2585977,170,170,2560089,Won,3,300,WTS-SA04X,davisan,30-Aug-11,Unanimous Decision,Welterweight,MMA,3,5:00,Justin Edwards,Jorge Lopez
400251868,24-Sep-11,UFC 135: Jones vs. Rampage,3321,10504,Final,9399,9399,1,UFC Light Heavyweight Championship,2335639,2335470,205,205,2335639,Won,4,74,WTS-SA06X,davisan,6-May-11,Submission (Rear Naked Choke),Light Heavyweight,MMA,5,5:00,Jon Jones,Quinton Jackson
400251868,24-Sep-11,UFC 135: Jones vs. Rampage,3321,10504,Final,9399,9399,2,,2335661,2335664,170,170,2335664,Won,1,299,WTS-SA06X,davisan,11-Jun-11,KO,Welterweight,MMA,3,5:00,Matt Hughes,Josh Koscheck
400251868,24-Sep-11,UFC 135: Jones vs. Rampage,3321,10504,Final,9399,9399,3,,2473720,2354347,265,265,2354347,Won,3,300,WTS-SA06X,davisan,14-Jun-11,Unanimous Decision,Heavyweight,MMA,3,5:00,Ben Rothwell,Mark Hunt
400251868,24-Sep-11,UFC 135: Jones vs. Rampage,3321,10504,Final,9399,9399,4,,2504648,2509241,255,265,2504648,Won,3,300,WTS-SA04X,davisan,15-Jun-11,Unanimous Decision,Heavyweight,MMA,3,5:00,Travis Browne,Rob Broughton
400251868,24-Sep-11,UFC 135: Jones vs. Rampage,3321,10504,Final,9399,9399,5,,2354524,2335679,155,155,2335679,Won,1,267,WTS-SA03X,davisan,19-Jun-11,Submission (Armbar),Lightweight,MMA,3,5:00,Takanori Gomi,Nate Diaz
400251868,24-Sep-11,UFC 135: Jones vs. Rampage,3321,10504,Final,9399,9399,6,,2560085,2335809,155,155,2560085,Won,1,300,WTS-SA02X,davisan,21-Jun-11,TKO (Doctor Stoppage),Lightweight,MMA,3,5:00,Tony Ferguson,Aaron Riley
400251868,24-Sep-11,UFC 135: Jones vs. Rampage,3321,10504,Final,9399,9399,7,,2335531,2537491,185,185,2335531,Won,3,300,WTS-SA06X,davisan,29-Jun-11,Unanimous Decision,Middleweight,MMA,3,5:00,Tim Boetsch,Nick Ring
400251868,24-Sep-11,UFC 135: Jones vs. Rampage,3321,10504,Final,9399,9399,8,,2354220,2502027,145,145,2354220,Won,3,300,WTS-SA01X,davisan,18-Jul-11,Unanimous Decision,Featherweight,MMA,3,5:00,Junior Assuncao,Eddie Yagin
400251868,24-Sep-11,UFC 135: Jones vs. Rampage,3321,10504,Final,9399,9399,9,,2447635,2354088,135,135,2447635,Won,2,270,WTS-SA02X,davisan,20-Jul-11,TKO,Bantamweight,MMA,3,5:00,Takeya Mizugaki,Cole Escovedo
400251868,24-Sep-11,UFC 135: Jones vs. Rampage,3321,10504,Final,9399,9399,10,,2504632,2504247,205,205,2504632,Won,1,47,WTS-SA06X,davisan,24-Jul-11,KO,Light Heavyweight,MMA,3,5:00,James Te Huna,Ricardo Romero
400251865,1-Oct-11,UFC on Versus 6,3321,10504,Final,10978,10978,1,WEC Bantamweight Championship,2335888,2512089,135,135,2335888,Won,5,300,WTS-SA03X,davisan,17-Jul-11,Unanimous Decision,Bantamweight,MMA,5,5:00,Dominick Cruz,Demetrious Johnson
400251865,1-Oct-11,UFC on Versus 6,3321,10504,Final,10978,10978,2,,2335658,2335727,230,250,2335727,Won,2,202,WTS-SA03X,davisan,17-Jul-11,Submission (Triangle Choke),Heavyweight,MMA,3,5:00,Pat Barry,Stefan Struve
400251865,1-Oct-11,UFC on Versus 6,3321,10504,Final,10978,10978,3,,2503056,2335663,170,170,2335663,Won,1,169,WTS-SA02X,landrigm,21-Jul-11,KO (Head Kick),Welterweight,MMA,3,5:00,Charlie Brenneman,Anthony Johnson
400251865,1-Oct-11,UFC on Versus 6,3321,10504,Final,10978,10978,4,,2354218,2335685,155,155,2354218,Won,3,300,WTS-SA04X,landrigm,22-Jul-11,Unanimous Decision,Lightweight,MMA,5,5:00,Matt Wiman,Mac Danzig
400251865,1-Oct-11,UFC on Versus 6,3321,10504,Final,10978,10978,5,,2504626,2335706,155,155,2335706,Won,2,164,WTS-SA03X,davisan,26-Jul-11,TKO,Lightweight,MMA,3,5:00,Rafaello Oliveira,Yves Edwards
400251865,1-Oct-11,UFC on Versus 6,3321,10504,Final,10978,10978,6,,2488476,2509288,155,155,2509288,Won,1,180,WTS-SA03X,davisan,27-Jul-11,Submission (Heel Hook),Lightweight,MMA,3,5:00,Michael Johnson,Paul Sass
400251865,1-Oct-11,UFC on Versus 6,3321,10504,Final,10978,10978,7,,2594612,2570864,135,135,2570864,Won,2,292,WTS-SA02X,davisan,31-Jul-11,TKO,Bantamweight,MMA,5,5:00,Byron Bloodworth,Mike Easton
400251865,1-Oct-11,UFC on Versus 6,3321,10504,Final,10978,10978,8,,2354352,2499014,155,155,2354352,Won,3,132,WTS-SA02X,davisan,31-Jul-11,Submission (Armbar),Lightweight,MMA,3,5:00,TJ Grant,Shane Roller
400251865,1-Oct-11,UFC on Versus 6,3321,10504,Final,10978,10978,9,,2335691,2500461,170,170,2335691,Won,2,300,WTS-SA06X,davisan,3-Sep-11,TKO (Doctor Stoppage),Welterweight,MMA,3,5:00,Josh Neer,Keith Wisniewski
400251865,1-Oct-11,UFC on Versus 6,3321,10504,Final,10978,10978,10,,2587853,2587852,135,135,2587853,Won,1,77,WTS-SA04X,davisan,7-Dec-11,TKO,Bantamweight,MMA,3,5:00,Walel Watson,Joseph Sandoval
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,1,UFC Lightweight Championship,2335694,2335689,155,155,2335694,Won,4,234,WTS-SA06X,goulder,7-Jul-11,KO,Lightweight,MMA,5,5:00,Frankie Edgar,Gray Maynard
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,2,UFC Featherweight Championship,2447641,2335675,145,145,2447641,Won,5,300,WTS-SA02X,landrigm,15-Jul-11,Unanimous Decision,Featherweight,MMA,5,5:00,Jose Aldo,Kenny Florian
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,3,,2335796,2335748,185,185,2335796,Won,2,231,WTS-SA02X,landrigm,15-Jul-11,Submission (Arm Triangle),Middleweight,MMA,5,5:00,Chael Sonnen,Brian Stann
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,4,,2470335,2354086,145,145,2470335,Won,3,300,WTS-SA02X,landrigm,15-Jul-11,Unanimous Decision,Featherweight,MMA,3,5:00,Nam Phan,Leonard Garcia
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,5,,2335800,2335676,155,155,2335676,Won,1,47,WTS-SA02X,landrigm,15-Jul-11,Submission (Rear Naked Choke),Lightweight,MMA,3,5:00,Melvin Guillard,Joe Lauzon
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,6,,2335778,2335790,185,185,2335778,Won,3,300,WTS-SA03X,davisan,17-Jul-11,Unanimous Decision,Middleweight,MMA,3,5:00,Demian Maia,Jorge Santiago
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,7,,2335673,2504171,155,155,2504171,Won,3,300,WTS-SA03X,davisan,17-Jul-11,Split Decision,Lightweight,MMA,3,5:00,Jeremy Stephens,Anthony Pettis
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,8,,2504951,2504046,240,230,2504951,Won,3,300,WTS-SA03X,davisan,17-Jul-11,Unanimous Decision,Heavyweight,MMA,3,5:00,Stipe Miocic,Joey Beltran
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,9,,2504168,2512531,145,145,2504168,Won,3,300,WTS-SA01X,davisan,19-Jul-11,Unanimous Decision,Featherweight,MMA,3,5:00,Darren Elkins,Tiequan Zhang
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,10,,2335650,2335793,185,185,2335793,Won,3,300,WTS-SA02X,davisan,20-Jul-11,Unanimous Decision,Middleweight,MMA,3,5:00,Eric Schafer,Aaron Simpson
400251859,8-Oct-11,UFC 136: Edgar vs. Maynard 3,3321,10504,Final,9400,9400,11,,2335774,2335633,185,185,2335774,Won,3,300,WTS-SA01X,davisan,8-Aug-11,Unanimous Decision,Middleweight,MMA,3,5:00,Mike Massenzio,Steve Cantwell
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,1,,2335629,2335709,170,170,2335709,Won,3,300,WTS-SA01X,davisan,19-Oct-11,Unanimous Decision,Welterweight,MMA,3,5:00,BJ Penn,Nick Diaz
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,2,,2501702,2335655,265,240,2335655,Won,3,300,WTS-SA01X,davisan,19-Oct-11,Unanimous Decision,Heavyweight,MMA,3,5:00,Matt Mitrione,Cheick Kongo
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,3,,2487721,2335875,265,230,2487721,Won,3,90,WTS-SA01X,davisan,19-Oct-11,TKO,Heavyweight,MMA,3,5:00,Roy Nelson,Mirko Filipovic
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,4,,2335703,2504173,135,135,2504173,Won,3,300,WTS-SA01X,davisan,19-Oct-11,Unanimous Decision,Bantamweight,MMA,3,5:00,Jeff Curran,Scott Jorgensen
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,5,,2335801,2509759,145,145,2509759,Won,3,300,WTS-SA01X,davisan,19-Oct-11,Split Decision,Featherweight,MMA,3,5:00,George Roop,Hatsu Hioki
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,6,,2335797,2479918,155,155,2479918,Won,1,142,WTS-SA01X,davisan,19-Oct-11,Submission (Rear Naked Choke),Lightweight,MMA,3,5:00,Dennis Siver,Donald Cerrone
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,7,,2335677,2354258,145,145,2354258,Won,1,165,WTS-SA01X,davisan,19-Oct-11,KO,Featherweight,MMA,3,5:00,Tyson Griffin,Bart Palaszewski
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,8,,2335652,2335644,205,205,2335652,Won,3,300,WTS-SA01X,davisan,19-Oct-11,Unanimous Decision,Light Heavyweight,MMA,3,5:00,Brandon Vera,Eliot Marshall
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,9,,2560086,2503556,155,155,2560086,Won,3,300,WTS-SA01X,davisan,19-Oct-11,Unanimous Decision,Lightweight,MMA,3,5:00,Ramsey Nijem,Danny Downes
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,10,,2502414,2560725,185,185,2560725,Won,3,300,WTS-SA01X,davisan,19-Oct-11,Unanimous Decision,Middleweight,MMA,3,5:00,Chris Camozzi,Francis Carmont
400251839,29-Oct-11,UFC 137: Penn vs. Diaz,3321,10504,Final,10338,10338,11,,2592872,2594871,185,185,2592872,Won,3,300,WTS-SA06X,davisan,21-Oct-11,Unanimous Decision,Middleweight,MMA,3,5:00,Clifford Starks,Dustin Jacoby
400251835,5-Nov-11,UFC 138: Leben vs. Munoz,3321,10504,Final,11018,11018,1,,2335513,2335647,185,185,2335647,Won,2,300,WTS-SA01X,davisan,19-Jul-11,TKO (Corner Stoppage),Middleweight,MMA,5,5:00,Chris Leben,Mark Munoz
400251835,5-Nov-11,UFC 138: Leben vs. Munoz,3321,10504,Final,11018,11018,2,,2504550,2504174,135,135,2504550,Won,1,249,WTS-SA02X,davisan,20-Jul-11,Submission (Rear Naked Choke),Bantamweight,MMA,3,5:00,Renan Barao,Brad Pickett
400251835,5-Nov-11,UFC 138: Leben vs. Munoz,3321,10504,Final,11018,11018,3,,2567565,2335660,170,170,2335660,Won,1,212,WTS-SA02X,davisan,20-Jul-11,Submission (Rear Naked Choke),Welterweight,MMA,3,5:00,Papy Abedi,Thiago Alves
400251835,5-Nov-11,UFC 138: Leben vs. Munoz,3321,10504,Final,11018,11018,4,,2500118,2335519,205,205,2500118,Won,2,189,WTS-SA02X,davisan,20-Jul-11,Submission (Rear Naked Choke),Light Heavyweight,MMA,3,5:00,Anthony Perosh,Cyrille Diabate
400251835,5-Nov-11,UFC 138: Leben vs. Munoz,3321,10504,Final,11018,11018,5,,2335782,2528638,155,155,2335782,Won,1,17,WTS-SA06X,davisan,24-Jul-11,Submission (Guillotine),Lightweight,MMA,3,5:00,Terry Etim,Edward Faaloloto
400251835,5-Nov-11,UFC 138: Leben vs. Munoz,3321,10504,Final,11018,11018,6,,2560089,2559233,170,170,2559233,Won,3,300,WTS-SA06X,davisan,24-Jul-11,Unanimous Decision,Welterweight,MMA,3,5:00,Justin Edwards,John Maguire
400251835,5-Nov-11,UFC 138: Leben vs. Munoz,3321,10504,Final,11018,11018,7,,2589311,2509241,250,250,2589311,Won,3,300,WTS-SA06X,davisan,24-Jul-11,Unanimous Decision,Heavyweight,MMA,3,5:00,Phil de Fries,Rob Broughton
400251835,5-Nov-11,UFC 138: Leben vs. Munoz,3321,10504,Final,11018,11018,8,,2502446,2558383,145,145,2589311,Won,3,300,WTS-SA06X,davisan,24-Jul-11,Unanimous Decision,Featherweight,MMA,3,5:00,Michihiro Omigawa,Jason Young
400251835,5-Nov-11,UFC 138: Leben vs. Munoz,3321,10504,Final,11018,11018,9,,2504262,2553271,170,170,2553271,Won,1,40,WTS-SA02X,davisan,1-Aug-11,TKO,Welterweight,MMA,3,5:00,Chris Cope,Che Mills
400251835,5-Nov-11,UFC 138: Leben vs. Munoz,3321,10504,Final,11018,11018,10,,2555607,2504552,135,135,2504552,Won,3,300,WTS-SA03X,davisan,10-Aug-11,Split Decision,Bantamweight,MMA,3,5:00,Vaughan Lee,Chris Cariaso
400251828,12-Nov-11,UFC on FOX 1: Velasquez vs. dos Santos,3321,10504,Final,11338,11338,1,UFC Heavyweight Championship,2335654,2335725,240,235,2335725,Won,1,64,WTS-SA02X,goulder,2-Sep-11,KO,Heavyweight,MMA,5,5:00,Cain Velasquez,Junior dos Santos
400251828,12-Nov-11,UFC on FOX 1: Velasquez vs. dos Santos,3321,10504,Final,11338,11338,2,,2335674,2487019,155,155,2487019,Won,3,300,WTS-SA06X,goulder,6-Sep-11,Unanimous Decision,Lightweight,MMA,3,5:00,Clay Guida,Benson Henderson
400251828,12-Nov-11,UFC on FOX 1: Velasquez vs. dos Santos,3321,10504,Final,11338,11338,3,,2526824,2506549,145,145,2506549,Won,2,92,WTS-SA03X,davisan,11-Sep-11,Submission (Brabo Choke),Featherweight,MMA,3,5:00,Pablo Garza,Dustin Poirier
400251828,12-Nov-11,UFC on FOX 1: Velasquez vs. dos Santos,3321,10504,Final,11338,11338,4,,2504178,2354087,145,145,2504178,Won,2,136,WTS-SA03X,davisan,11-Sep-11,Submission (Arm Triangle),Featherweight,MMA,3,5:00,Ricardo Lamas,Cub Swanson
400251828,12-Nov-11,UFC on FOX 1: Velasquez vs. dos Santos,3321,10504,Final,11338,11338,5,,2560090,2502589,170,170,2502589,Won,1,94,WTS-SA03X,davisan,11-Sep-11,KO,Welterweight,MMA,3,5:00,Clay Harvison,DaMarques Johnson
400251828,12-Nov-11,UFC on FOX 1: Velasquez vs. dos Santos,3321,10504,Final,11338,11338,6,,2558393,2501541,135,135,2558393,Won,3,300,WTS-SA03X,davisan,4-Oct-11,Unanimous Decision,Bantamweight,MMA,3,5:00,Darren Uyenoyama,Norifumi Yamamoto
400251828,12-Nov-11,UFC on FOX 1: Velasquez vs. dos Santos,3321,10504,Final,11338,11338,7,,2556754,2488573,145,145,2500150,No Contest,3,114,WTS-SA03X,davisan,4-Oct-11,No Contest,Featherweight,MMA,3,5:00,Robert Peralta,Mackens Semerzier
400251828,12-Nov-11,UFC on FOX 1: Velasquez vs. dos Santos,3321,10504,Final,11338,11338,8,,2552906,2354088,135,135,2552906,Won,3,300,WTS-SA03X,davisan,4-Oct-11,Unanimous Decision,Bantamweight,MMA,3,5:00,Alex Caceres,Cole Escovedo
400251828,12-Nov-11,UFC on FOX 1: Velasquez vs. dos Santos,3321,10504,Final,11338,11338,9,,2497723,2519774,170,170,2497723,Won,3,300,WTS-SA03X,davisan,4-Oct-11,Split Decision,Welterweight,MMA,3,5:00,Mike Pierce,Paul Bradley
400251828,12-Nov-11,UFC on FOX 1: Velasquez vs. dos Santos,3321,10504,Final,11338,11338,10,,2500774,2558192,205,205,2500774,Won,3,300,WTS-SA04X,davisan,7-Oct-11,Majority Decision,Light Heavyweight,MMA,3,5:00,Aaron Rosa,Matt Lucas
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,1,,2335514,2335497,205,205,2335497,Won,5,300,WTS-SA06X,davisan,3-Sep-11,Unanimous Decision,Light Heavyweight,MMA,5,5:00,Mauricio Rua,Dan Henderson
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,2,,2447637,2335467,185,185,2335467,Won,2,289,WTS-SA06X,davisan,3-Sep-11,TKO,Middleweight,MMA,3,5:00,Cung Le,Wanderlei Silva
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,3,,2335682,2447636,135,135,2335682,Won,2,87,WTS-SA06X,davisan,3-Sep-11,Submission (Guillotine),Bantamweight,MMA,3,5:00,Urijah Faber,Brian Bowles
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,4,,2335491,2500630,170,170,2335491,Won,3,300,WTS-SA06X,davisan,3-Sep-11,Split Decision,Welterweight,MMA,3,5:00,Martin Kampmann,Rick Story
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,5,,2335640,2335525,205,205,2335525,Won,3,300,WTS-SA06X,davisan,3-Sep-11,Unanimous Decision,Light Heavyweight,MMA,3,5:00,Kyle Kingsbury,Stephan Bonnar
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,6,,2335532,2335530,205,205,2335530,Won,1,77,WTS-SA06X,davisan,3-Sep-11,KO,Light Heavyweight,MMA,3,5:00,Jason Brilz,Ryan Bader
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,7,,2335641,2553993,185,185,2553993,Won,1,127,WTS-SA06X,davisan,3-Sep-11,Submission (Brabo Choke),Middleweight,MMA,3,5:00,Tom Lawlor,Chris Weidman
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,8,,2354016,2525098,135,135,2354016,Won,3,300,WTS-SA06X,goulder,10-Sep-11,Unanimous Decision,Bantamweight,MMA,3,5:00,Miguel Torres,Nick Pace
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,9,,2354336,2335687,155,155,2354336,Won,3,300,WTS-SA04X,davisan,19-Sep-11,Split Decision,Lightweight,MMA,3,5:00,Gleison Tibau,Rafael dos Anjos
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,10,,2555668,2610172,135,135,2555668,Won,1,56,WTS-SA03X,davisan,23-Sep-11,KO,Bantamweight,MMA,3,5:00,Michael McDonald,Alex Soto
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,11,,2504644,2335666,170,170,2504644,Won,2,42,WTS-SA01X,davisan,25-Oct-11,Submission (Guillotine),Welterweight,MMA,3,5:00,Seth Baczynski,Matt Brown
400251824,19-Nov-11,UFC 139: Shogun vs. Henderson,3321,10504,Final,10659,10659,12,,2560087,2486967,155,155,2486967,Won,1,292,WTS-SA01X,davisan,25-Oct-11,TKO,Lightweight,MMA,3,5:00,Shamar Bailey,Danny Castillo
400251809,3-Dec-11,The Ultimate Fighter 14 Finale,3321,10504,Final,10649,10649,1,,2335602,2354051,185,185,2335602,Won,3,214,WTS-SA06X,davisan,14-Jun-11,TKO,Middleweight,MMA,5,5:00,Michael Bisping,Jason Miller
400251809,3-Dec-11,The Ultimate Fighter 14 Finale,3321,10504,Final,10649,10649,2,,2527805,2556056,145,145,2556056,Won,1,291,WTS-SA02X,goulder,21-Oct-11,Submission (Armbar),Featherweight,MMA,3,5:00,Dennis Bermudez,Diego Brandao
400251809,3-Dec-11,The Ultimate Fighter 14 Finale,3321,10504,Final,10649,10649,3,,2611719,2609397,135,135,2609397,Won,1,114,WTS-SA01X,davisan,29-Nov-11,TKO,Bantamweight,MMA,3,5:00,TJ Dillashaw,John Dodson
400251809,3-Dec-11,The Ultimate Fighter 14 Finale,3321,10504,Final,10649,10649,4,,2335706,2560085,155,155,2560085,Won,3,300,WTS-SA01X,davisan,29-Nov-11,Unanimous Decision,Lightweight,MMA,3,5:00,Yves Edwards,Tony Ferguson
400251809,3-Dec-11,The Ultimate Fighter 14 Finale,3321,10504,Final,10649,10649,5,,2514871,2611950,135,135,2514871,Won,3,118,WTS-SA04X,landrigm,2-Dec-11,TKO,Bantamweight,MMA,3,5:00,Johnny Bedford,Louis Gaudinot
400251809,3-Dec-11,The Ultimate Fighter 14 Finale,3321,10504,Final,10649,10649,6,,2611951,2611952,145,145,2611951,Won,3,300,WTS-SA04X,landrigm,2-Dec-11,Unanimous Decision,Featherweight,MMA,3,5:00,Marcus Brimage,Stephen Bass
400251809,3-Dec-11,The Ultimate Fighter 14 Finale,3321,10504,Final,10649,10649,7,,2499693,2611953,135,135,2611953,Won,1,69,WTS-SA04X,landrigm,2-Dec-11,TKO,Bantamweight,MMA,3,5:00,Dustin Pague,John Albert
400251809,3-Dec-11,The Ultimate Fighter 14 Finale,3321,10504,Final,10649,10649,8,,2611954,2609398,135,135,2611954,Won,3,22,WTS-SA04X,landrigm,2-Dec-11,Submission (Rear Naked Choke),Bantamweight,MMA,3,5:00,Roland Delorme,Josh Ferguson
400251809,3-Dec-11,The Ultimate Fighter 14 Finale,3321,10504,Final,10649,10649,9,,2553049,2611955,145,145,2553049,Won,3,300,WTS-SA04X,landrigm,2-Dec-11,Unanimous Decision,Featherweight,MMA,3,5:00,Steven Siler,Josh Clopton
400251809,3-Dec-11,The Ultimate Fighter 14 Finale,3321,10504,Final,10649,10649,10,,2504179,2354101,145,145,2504179,Won,2,218,WTS-SA04X,landrigm,2-Dec-11,Submission (Rear Naked Choke),Featherweight,MMA,3,5:00,Bryan Caraway,Dustin Neace
400251804,10-Dec-11,UFC 140: Jones vs. Machida,3321,10504,Final,11438,11438,1,UFC Light Heavyweight Championship,2335639,2335524,205,205,2335639,Won,2,266,WTS-SA06X,goulder,7-Sep-11,Submission (Guillotine),Light Heavyweight,MMA,5,5:00,Jon Jones,Lyoto Machida
400251804,10-Dec-11,UFC 140: Jones vs. Machida,3321,10504,Final,11438,11438,2,,2335301,2335521,265,250,2335301,Won,1,218,WTS-SA06X,goulder,7-Sep-11,Submission (Kimura) ,Heavyweight,MMA,3,5:00,Frank Mir,Antonio Rodrigo Nogueira
400251804,10-Dec-11,UFC 140: Jones vs. Machida,3321,10504,Final,11438,11438,3,,2381659,2335472,205,205,2381659,Won,1,195,WTS-SA06X,goulder,7-Sep-11,TKO,Light Heavyweight,MMA,3,5:00,Antonio Rogerio Nogueira,Tito Ortiz
400251804,10-Dec-11,UFC 140: Jones vs. Machida,3321,10504,Final,11438,11438,4,,2504613,2500138,170,170,2500138,Won,3,300,WTS-SA01X,goulder,8-Sep-11,Split Decision,Welterweight,MMA,3,5:00,Claude Patrick,Brian Ebersole
400251804,10-Dec-11,UFC 140: Jones vs. Machida,3321,10504,Final,11438,11438,5,,2501722,2501685,145,145,2501685,Won,1,7,WTS-SA03X,davisan,9-Sep-11,KO,Featherweight,MMA,3,5:00,Mark Hominick,Chan Sung Jung
400251804,10-Dec-11,UFC 140: Jones vs. Machida,3321,10504,Final,11438,11438,6,,2335651,2502590,205,205,2502590,Won,1,35,WTS-SA06X,goulder,10-Sep-11,KO,Light Heavyweight,MMA,3,5:00,Krzysztof Soszynski,Igor Pokrajac
400251804,10-Dec-11,UFC 140: Jones vs. Machida,3321,10504,Final,11438,11438,7,,2553304,2500660,185,185,2553304,Won,1,191,WTS-SA04X,davisan,16-Sep-11,KO,Middleweight,MMA,3,5:00,Constantinos Philippou,Jared Hamman
400251804,10-Dec-11,UFC 140: Jones vs. Machida,3321,10504,Final,11438,11438,8,,2529520,2488860,155,158,2488860,Won,1,178,WTS-SA04X,davisan,19-Sep-11,Submission (Rear Naked Choke),Catchweight,MMA,3,5:00,John Makdessi,Dennis Hallman
400251804,10-Dec-11,UFC 140: Jones vs. Machida,3321,10504,Final,11438,11438,9,,2587853,2504563,135,135,2504563,Won,3,300,WTS-SA03X,davisan,23-Sep-11,Split Decision,Bantamweight,MMA,3,5:00,Walel Watson,Yves Jabouin
